#{"t_start": 1766258973.9258404, "env_id": "None"}
r,l,t
32.151352,20,170.235272
31.180574,20,170.235722
23.757288,20,170.236096
75.8257,20,170.236397
160.52408,20,170.236636
40.19945,4,170.277782
5.98426,4,170.27824
3.7105076,4,170.278528
7.542926,4,170.278808
132.53918,4,170.279202
-1.5409584,3,170.324648
15.180914,3,170.325093
104.48227,3,170.325381
3.8318026,3,170.325647
4.1055512,3,170.325928
-22.309118,148,170.50477
474.11472,148,170.505189
246.22084,148,170.505466
444.33972,148,170.505681
-945.9353,148,170.505889
79.445274,2,170.533126
14.228794,2,170.533549
0.4902091,2,170.533869
2.0771286,2,170.534111
-2.03207,2,170.53434
175.99353,60,170.561255
102.24451,60,170.561703
112.961,60,170.562065
157.74564,60,170.562325
-87.093895,60,170.562532
-0.7925549,4,170.594292
81.610886,4,170.594805
6.3310313,4,170.595126
4.7246947,4,170.5956
5.909608,4,170.595958
-4.5984774,4,170.648901
97.89791,4,170.651216
4.0606265,4,170.651677
8.268398,4,170.652017
-12.346691,4,170.652393
84.37148,47,170.676853
86.046165,47,170.677302
75.313705,47,170.677683
105.5548,47,170.678027
-183.39809,47,170.678376
-3.0159266,27,170.692476
59.60185,27,170.692886
55.186447,27,170.693252
54.8499,27,170.693562
148.86514,27,170.693953
154.81122,48,170.813473
-43.75211,48,170.813907
101.39283,48,170.814216
-26.507158,48,170.814524
-1018.4319,48,170.814804
4.914836,19,170.933071
36.172226,19,170.933601
54.10234,19,170.934009
42.20758,19,170.934299
-0.37422943,19,170.934606
35.089676,23,171.183696
-13.78636,23,171.184234
44.897552,23,171.184564
-16.248281,23,171.18495
62.621357,23,171.18536
89.2428,74,195.256614
233.06133,74,195.257404
238.31627,74,195.258187
122.125046,74,195.258912
-1146.8689,74,195.25967
256.26987,69,195.290007
113.17134,69,195.292248
147.33421,69,195.292829
155.90999,69,195.293606
-325.68884,69,195.294379
-2.7392936,4,195.323095
4.615076,4,195.323663
6.771857,4,195.324036
84.86891,4,195.324443
4.4944634,4,195.325088
281.55402,120,195.354537
446.21115,120,195.355138
325.35287,120,195.355524
-7.673176,120,195.355862
332.2185,120,195.356194
91.02888,52,195.406928
88.51298,52,195.407358
95.46641,52,195.407657
288.40363,52,195.407902
-626.4933,52,195.408139
44.81086,7,195.408496
45.54271,7,195.408985
8.425786,7,195.409232
92.43675,7,195.409456
-9.129512,7,195.409678
-3.6016066,46,195.409901
219.21115,46,195.410123
105.73135,46,195.410382
87.28021,46,195.410615
-328.89688,46,195.410968
-9.121946,28,195.451694
43.891876,28,195.452262
173.11406,28,195.45277
48.11176,28,195.453219
93.20077,28,195.453578
1.8954201,4,195.515462
87.50585,4,195.515941
3.2554536,4,195.516271
7.0916567,4,195.516518
-17.692812,4,195.516855
53.987923,8,195.530706
16.327473,8,195.531223
36.08316,8,195.531575
13.550313,8,195.531863
124.85375,8,195.532109
-1.5766633,13,195.606242
104.11482,13,195.606693
13.660995,13,195.607033
19.971996,13,195.607519
-52.024868,13,195.608086
101.23179,21,195.682062
29.60224,21,195.683248
25.085407,21,195.683786
-17.228008,21,195.684298
-253.0782,21,195.685263
-4.4452076,10,195.81639
17.829403,10,195.817022
118.03981,10,195.817515
14.847175,10,195.817955
22.136992,10,195.818291
19.706596,16,195.847456
25.54116,16,195.848083
153.94891,16,195.848526
25.311436,16,195.849068
-7.169799,16,195.849623
74.65638,38,195.920103
-10.742151,38,195.92076
248.0982,38,195.921698
-17.966606,38,195.922275
23.95288,38,195.922648
-4.723945,5,195.945163
9.730652,5,195.945709
5.2548747,5,195.946272
89.90015,5,195.94673
-7.7378197,5,195.947153
-18.378344,75,196.0297
270.0811,75,196.030338
187.5667,75,196.030838
143.52072,75,196.031244
-622.99493,75,196.031643
12.715631,38,196.062671
62.917908,38,196.063421
242.69623,38,196.063922
12.22525,38,196.064306
-37.919304,38,196.064604
111.63776,15,196.064907
23.292551,15,196.065287
17.273205,15,196.065739
-3.644742,15,196.066315
52.143726,15,196.066751
1.9683946,2,196.107593
84.839005,2,196.10819
15.818673,2,196.108664
-0.7303895,2,196.109036
0.41271114,2,196.109382
92.0585,9,196.132577
-4.224716,9,196.133223
18.301203,9,196.133624
-0.17266247,9,196.133984
-42.279903,9,196.134254
5.6132574,5,196.21086
12.571202,5,196.211465
29.935825,5,196.211948
-1.6539042,5,196.21256
121.21205,5,196.212955
7.390668,34,196.234322
66.7027,34,196.234938
63.63138,34,196.235314
152.62204,34,196.235623
-679.7073,34,196.236061
-2.7584457,3,196.296551
84.747314,3,196.297076
2.3542004,3,196.297445
25.394772,3,196.297784
-3.7585735,3,196.298052
40.804005,18,196.456728
271.15115,18,196.457479
25.405739,18,196.457821
30.406187,18,196.458171
-70.51912,18,196.458479
207.14847,50,196.458848
231.19629,50,196.459227
114.449425,50,196.45959
181.8644,50,196.460055
-10.765781,50,196.460518
35.440063,7,196.497516
15.737815,7,196.498257
10.478043,7,196.498857
165.15866,7,196.499504
9.81752,7,196.500109
-9.045931,23,196.647623
34.64651,23,196.648231
61.72613,23,196.648692
-4.8457904,23,196.649049
165.80957,23,196.649356
15.140052,31,196.705241
30.312468,31,196.705916
85.47777,31,196.706329
138.13239,31,196.70666
-208.52895,31,196.707118
187.17157,36,196.758761
95.03008,36,196.759653
122.65291,36,196.760231
104.58378,36,196.760853
-522.8971,36,196.761447
-12.264895,13,196.869246
15.476885,13,196.869908
70.66879,13,196.870347
15.94185,13,196.870705
120.6501,13,196.87111
62.61091,33,196.970555
-14.878705,33,196.971411
106.93832,33,196.97197
-15.79062,33,196.972395
272.52728,33,196.972764
34.9188,21,197.184033
40.305977,21,197.184536
27.066513,21,197.185097
144.40143,21,197.185516
-19.01223,21,197.185864
20.31461,6,197.307948
14.975933,6,197.308591
110.1606,6,197.308991
42.488605,6,197.309266
6.736748,6,197.309647
13.758162,34,197.431334
176.8152,34,197.432062
66.05396,34,197.432554
92.860435,34,197.433003
-8.79579,34,197.433435
25.89195,30,197.45724
82.105354,30,197.457796
58.218086,30,197.458283
54.66261,30,197.458654
0.7321167,30,197.459024
-20.45138,49,197.553228
105.03112,49,197.553814
98.24273,49,197.554235
236.24985,49,197.554562
-327.21094,49,197.554861
18.564684,12,197.555146
19.702261,12,197.555421
24.629389,12,197.555676
20.695818,12,197.55598
113.039955,12,197.556298
63.79796,8,197.620012
20.72156,8,197.620607
12.409844,8,197.62098
12.763457,8,197.621342
127.30176,8,197.621699
189.59357,54,197.664991
109.7648,54,197.665485
94.172134,54,197.665944
145.96205,54,197.666341
-759.7517,54,197.666789
13.546279,6,197.688766
11.005034,6,197.689267
9.126333,6,197.689601
13.69052,6,197.689873
141.4522,6,197.690212
-2.384538,7,197.769282
104.55536,7,197.769834
25.475254,7,197.7702
16.91053,7,197.77049
-14.270342,7,197.770795
-1.6169391,18,197.808992
29.057905,18,197.809538
48.683277,18,197.809901
126.68759,18,197.810198
-67.82306,18,197.810473
19.451935,14,197.960987
16.118662,14,197.961504
24.967648,14,197.961921
115.07016,14,197.962294
-21.344175,14,197.962631
112.70043,49,197.962966
7.461722,49,197.963334
167.52776,49,197.963662
50.702915,49,197.964021
64.165146,49,197.964284
6.4754243,4,217.73097
22.776941,4,217.731478
116.85294,4,217.731992
6.5707507,4,217.732425
2.2082205,4,217.732961
21.304075,25,217.76292
94.45343,25,217.763394
56.89451,25,217.763682
63.70469,25,217.763926
-24.919342,25,217.764227
1.3969152,17,217.797697
34.177284,17,217.798181
30.822287,17,217.798526
126.61127,17,217.798802
44.79517,17,217.799045
308.9355,88,217.830504
157.50932,88,217.830959
448.14807,88,217.831336
29.523323,88,217.831638
-962.36884,88,217.831902
-3.8186927,5,217.847183
7.626711,5,217.847599
5.032363,5,217.847854
107.60448,5,217.848077
-102.077934,5,217.848299
10.472733,8,217.863081
20.456392,8,217.863585
51.03695,8,217.863957
108.886345,8,217.86431
6.0524535,8,217.86463
70.6489,30,217.932709
43.53045,30,217.933219
133.03409,30,217.933646
63.810528,30,217.933988
52.602455,30,217.934325
42.25886,10,217.95102
16.913296,10,217.951944
18.919718,10,217.952403
73.954895,10,217.952785
122.18274,10,217.953063
-23.471575,82,217.989285
147.84204,82,217.989854
164.74901,82,217.99023
-1.633209,82,217.99054
-10.051102,82,217.990808
0.6666373,3,218.013006
5.915718,3,218.013571
98.94073,3,218.0139
5.95195,3,218.014156
-18.755943,3,218.014393
39.208,21,218.014672
-15.32461,21,218.014966
29.59356,21,218.015247
-13.3017,21,218.015498
226.71645,21,218.015739
77.29046,2,218.037406
3.85587,2,218.038051
3.7235765,2,218.038576
-0.38741416,2,218.039129
-5.691968,2,218.039552
-0.36362392,31,218.076535
128.56099,31,218.077237
121.55467,31,218.077749
50.833324,31,218.078257
-185.8455,31,218.07865
-1.9300333,5,218.113541
84.606445,5,218.114187
7.2551284,5,218.114569
6.3945775,5,218.114834
8.662186,5,218.115129
35.804043,17,218.131044
24.883259,17,218.131689
56.509388,17,218.132241
-3.8805208,17,218.132869
93.06648,17,218.133413
9.544567,12,218.238901
74.59903,12,218.239777
52.53055,12,218.240308
-5.489095,12,218.240688
128.72667,12,218.240993
-6.073817,10,218.278943
14.725056,10,218.279573
15.320504,10,218.279975
65.8935,10,218.280308
147.71835,10,218.280602
117.29051,24,218.280984
36.481125,24,218.281535
45.9774,24,218.282045
141.81177,24,218.282464
39.942463,24,218.282908
46.09628,22,218.321911
43.898247,22,218.322358
130.96643,22,218.322717
29.801064,22,218.322987
49.856445,22,218.323395
13.441582,4,218.339217
103.21597,4,218.339766
11.700576,4,218.340184
10.435431,4,218.340683
-14.245745,4,218.340996
-2.2110267,32,218.387021
79.802216,32,218.387449
195.65004,32,218.387847
61.26637,32,218.388216
16.240265,32,218.388551
32.651814,22,218.388983
-11.06665,22,218.389364
25.998037,22,218.389709
102.460556,22,218.390025
-321.80673,22,218.390334
10.6019,7,218.428782
81.86151,7,218.429182
9.096126,7,218.429499
8.211751,7,218.429794
-27.888332,7,218.430054
5.132167,5,218.460264
-1.9435685,5,218.46082
8.930865,5,218.46128
92.68624,5,218.461656
6.283885,5,218.462036
15.659252,15,218.50148
159.42662,15,218.501921
24.056793,15,218.502213
25.270351,15,218.502519
-8.321077,15,218.502743
-4.0545473,18,218.520721
30.504812,18,218.521276
28.623983,18,218.521612
29.352951,18,218.521877
54.349342,18,218.52214
-3.3644896,29,218.540481
58.761387,29,218.540879
100.267494,29,218.541162
106.625725,29,218.54141
68.8743,29,218.54165
76.96496,35,218.697494
180.32468,35,218.698022
77.67699,35,218.698335
-2.4780056,35,218.698658
-239.19844,35,218.698914
160.69566,25,218.746455
58.523926,25,218.747004
42.60894,25,218.74741
60.886677,25,218.747799
146.52386,25,218.748155
0.04663992,16,218.809269
41.507477,16,218.80983
47.41619,16,218.810191
25.228037,16,218.810505
113.43868,16,218.810741
-11.569782,19,218.829297
33.574043,19,218.829827
30.141897,19,218.830233
106.785706,19,218.830514
-23.151722,19,218.830895
54.28582,27,218.912938
20.787844,27,218.913381
72.51087,27,218.913702
2.4104242,27,218.913958
90.5932,27,218.914196
64.659874,16,218.956594
30.55995,16,218.957157
33.152332,16,218.95797
-1.7479371,16,218.958454
184.64151,16,218.958869
3.5677745,10,218.976195
20.68262,10,218.976635
33.16162,10,218.977111
20.96095,10,218.977593
171.81805,10,218.977952
3.408078,2,218.995908
88.54003,2,218.996541
19.359354,2,218.996889
0.32968265,2,218.99718
-10.1,2,218.99752
89.97864,23,219.123397
31.141127,23,219.123883
179.81152,23,219.124216
31.41198,23,219.124498
117.41655,23,219.124731
1.2103187,10,219.141424
108.53003,10,219.141886
20.797737,10,219.142158
25.013985,10,219.142517
54.98523,10,219.14291
7.4793377,2,219.172256
2.6493022,2,219.172687
96.11709,2,219.172971
2.8156233,2,219.1733
0.20463324,2,219.173773
8.504258,4,219.188572
10.098868,4,219.188989
105.29428,4,219.189273
6.4069157,4,219.189613
-26.1116,4,219.190061
20.504255,14,219.222452
26.936567,14,219.222917
17.227766,14,219.223266
-11.432005,14,219.223717
143.52455,14,219.224241
-38.21258,55,219.287817
89.106415,55,219.288487
239.39937,55,219.288945
156.83969,55,219.289454
-206.5726,55,219.289979
-1.3758059,3,219.33945
89.3844,3,219.339957
3.0642943,3,219.340268
24.55418,3,219.340556
13.78268,3,219.340842
23.354479,9,219.341282
47.22583,9,219.341835
105.04743,9,219.342404
20.023733,9,219.34291
5.810272,9,219.343388
-37.138866,33,219.368233
23.796257,33,219.368718
34.66678,33,219.369133
21.861189,33,219.369497
61.585167,33,219.370042
-16.145061,15,219.416102
22.301403,15,219.416563
16.870356,15,219.416842
113.49294,15,219.417102
-388.20908,15,219.417388
25.298601,58,219.475271
103.84766,58,219.475735
95.13264,58,219.476126
8.309789,58,219.4765
194.5863,58,219.476842
52.285717,35,219.477147
-32.799236,35,219.477499
69.85628,35,219.477737
-32.375164,35,219.477958
-283.62256,35,219.478169
1.865033,10,219.534069
110.84958,10,219.535046
24.177053,10,219.535682
22.414368,10,219.536066
32.594006,10,219.536594
25.930782,16,219.608906
33.655525,16,219.609501
127.61808,16,219.610016
56.924545,16,219.610405
20.57484,16,219.610753
11.251301,17,219.629726
46.45258,17,219.630346
45.183037,17,219.63084
110.11079,17,219.631249
65.29718,17,219.631717
150.24063,73,219.6528
127.773186,73,219.653396
113.25305,73,219.653853
173.12894,73,219.654216
-418.52032,73,219.654587
8.750176,12,219.707977
7.7293935,12,219.708437
28.807808,12,219.70876
100.08261,12,219.70902
-14.037554,12,219.709272
107.14698,5,219.726846
11.193665,5,219.727401
10.191115,5,219.727767
7.718293,5,219.728058
15.466387,5,219.728339
16.882689,7,219.78599
31.524471,7,219.786535
35.12166,7,219.786902
105.904724,7,219.78721
17.184969,7,219.787469
47.10531,23,246.755104
59.91943,23,246.755668
81.454735,23,246.756029
53.832134,23,246.756297
205.2527,23,246.75662
12.395676,9,246.788732
-5.0627084,9,246.789366
20.605326,9,246.789807
-5.5476065,9,246.790313
67.52168,9,246.790672
12.747936,23,246.818555
200.28674,23,246.819021
71.90727,23,246.819324
101.21518,23,246.819562
-282.7741,23,246.81986
26.56341,17,246.834009
108.11442,17,246.834479
31.461435,17,246.834878
36.079636,17,246.835244
-71.016525,17,246.835615
-9.908563,13,246.874259
109.01979,13,246.874731
24.164557,13,246.875019
17.056728,13,246.875288
54.84143,13,246.875562
-12.978093,24,246.890687
32.440502,24,246.891104
72.22718,24,246.891396
134.84612,24,246.89167
-107.98904,24,246.891956
74.922585,45,246.919915
94.6502,45,246.920466
67.213936,45,246.920904
6.788583,45,246.921248
228.26651,45,246.921507
-4.198239,7,247.008677
10.336237,7,247.009227
11.685905,7,247.009659
55.55887,7,247.010038
119.053925,7,247.010381
36.214554,13,247.010675
157.82812,13,247.010953
53.218163,13,247.011322
24.442743,13,247.011749
23.801073,13,247.012109
12.778174,12,247.085678
15.63915,12,247.086355
27.823196,12,247.086754
125.63165,12,247.087121
-2.1127765,12,247.087455
48.48169,16,247.187983
48.358826,16,247.18852
87.44884,16,247.188858
19.012703,16,247.189126
154.312,16,247.189489
19.752409,11,247.189932
-5.904446,11,247.190343
22.647408,11,247.190629
-0.9561846,11,247.190941
22.799225,11,247.191335
36.95476,32,247.235298
53.537254,32,247.236126
175.11316,32,247.236731
47.167507,32,247.237304
-128.50648,32,247.237883
40.007614,24,247.238311
118.89264,24,247.238691
45.243984,24,247.239019
42.94437,24,247.239307
-159.36478,24,247.239639
7.768193,15,247.32874
60.879223,15,247.329339
173.90334,15,247.329745
27.045803,15,247.330084
33.294807,15,247.330531
-2.2934422,8,247.497782
14.1863985,8,247.498313
20.032497,8,247.498701
22.519388,8,247.499053
112.19894,8,247.499505
-11.058674,27,247.500012
122.672554,27,247.500504
41.59006,27,247.500885
78.80136,27,247.501301
108.46784,27,247.501838
84.85952,39,247.520926
118.73648,39,247.521574
69.87483,39,247.522133
-2.4329233,39,247.522585
35.679726,39,247.523083
15.484584,17,247.579221
55.711094,17,247.579888
19.128403,17,247.580485
22.937113,17,247.580945
156.62738,17,247.581257
98.40292,21,247.59976
32.726547,21,247.600282
108.309906,21,247.601148
-10.359054,21,247.601671
-313.50162,21,247.602005
72.82474,19,247.620531
72.77509,19,247.621127
66.38184,19,247.621492
32.60972,19,247.621894
131.37567,19,247.622417
-9.867603,9,247.675525
9.014054,9,247.676122
89.60664,9,247.676615
8.58818,9,247.676981
-61.659515,9,247.677393
-34.742687,52,247.696105
192.17561,52,247.696688
71.3044,52,247.697134
83.24356,52,247.697597
-150.73636,52,247.707268
66.23038,8,247.754073
16.8075,8,247.754508
12.731815,8,247.754782
-7.0323133,8,247.755025
125.078766,8,247.755364
-10.908629,17,247.818045
23.25162,17,247.818712
44.99401,17,247.819201
48.543976,17,247.819595
108.512665,17,247.819974
8.468624,19,247.875734
24.55822,19,247.876359
36.47948,19,247.87674
-11.143293,19,247.877072
117.8159,19,247.877394
110.14171,13,248.017345
15.226578,13,248.017967
14.247777,13,248.018329
-1.4260935,13,248.018624
6.163908,13,248.018999
121.46375,23,248.038704
168.2619,23,248.039278
46.063126,23,248.039661
31.661884,23,248.039982
1.7697623,23,248.040349
191.03665,24,248.102754
45.994465,24,248.103326
87.8778,24,248.103642
52.148914,24,248.10391
87.9005,24,248.10424
70.008835,47,248.126347
-48.02677,47,248.126898
60.822083,47,248.127346
-44.450768,47,248.127762
76.34711,47,248.128159
75.08235,21,248.128556
35.088448,21,248.12899
24.526169,21,248.129371
23.591227,21,248.129809
-297.19278,21,248.130278
-1.6247362,16,248.187789
37.118916,16,248.188306
43.486755,16,248.188768
22.206543,16,248.189094
144.6278,16,248.189484
-7.849935,25,248.209335
44.71322,25,248.210022
53.05771,25,248.210536
52.334927,25,248.211078
34.45836,25,248.211689
145.59093,20,248.315267
43.72552,20,248.315794
54.87738,20,248.316229
69.60999,20,248.316519
229.427,20,248.317207
76.965614,13,248.317555
19.823046,13,248.317906
82.99832,13,248.31833
16.549435,13,248.318803
126.37723,13,248.319128
19.048655,10,248.338662
3.3972237,10,248.33918
30.412369,10,248.339519
0.91414404,10,248.340013
123.63069,10,248.340492
5.7290707,3,248.393472
-1.5727521,3,248.394041
95.4892,3,248.394505
-2.2530026,3,248.394927
4.598044,3,248.395404
88.120026,13,248.52011
31.731867,13,248.520679
20.177082,13,248.521016
137.58911,13,248.521284
38.7148,13,248.521535
135.70447,21,248.521785
79.053246,21,248.522176
35.441463,21,248.522481
-5.5401983,21,248.522759
141.74075,21,248.523023
17.188488,15,248.543345
137.4338,15,248.543947
54.5562,15,248.544362
14.62944,15,248.544715
-159.65413,15,248.545015
39.47694,21,248.622078
89.76564,21,248.622683
110.11119,21,248.623227
34.44459,21,248.623683
-378.40997,21,248.624117
90.910965,6,248.670338
9.180753,6,248.670841
6.416596,6,248.671257
9.71982,6,248.671684
34.69956,6,248.672076
20.932892,15,248.691918
25.584188,15,248.692444
19.061573,15,248.692754
32.347755,15,248.693101
135.90567,15,248.693452
55.269184,29,248.777471
49.637882,29,248.778123
56.854244,29,248.778507
61.671173,29,248.77893
33.74463,29,248.779255
-5.631032,9,248.817101
8.026121,9,248.817674
36.67817,9,248.818105
118.953964,9,248.818511
-2.185357,9,248.818904
10.514764,18,248.905224
39.22063,18,248.905848
109.0892,18,248.906276
51.91812,18,248.906753
89.5344,18,248.907155
-7.0880656,12,248.927842
21.831802,12,248.928628
110.86061,12,248.929273
22.345009,12,248.929727
-97.68006,12,248.93011
111.648384,25,249.005119
-26.654493,25,249.005831
37.011837,25,249.00634
-23.480436,25,249.006843
25.737593,25,249.007304
62.911415,23,249.037421
116.48853,23,249.037986
77.39338,23,249.038371
14.353116,23,249.038716
117.24537,23,249.039213
-1.8257661,6,249.066782
13.669883,6,249.067354
20.231102,6,249.067771
11.836848,6,249.068201
114.9346,6,249.068674
-12.149068,10,249.069009
11.758122,10,249.069343
15.787934,10,249.069729
7.3563375,10,249.070228
128.70949,10,249.070651
18.48943,14,249.124315
20.88361,14,249.124949
26.610088,14,249.125371
141.30371,14,249.125694
-9.801115,14,249.126016
47.908092,18,249.126303
74.53242,18,249.126577
40.375534,18,249.12694
115.18361,18,249.127481
173.04094,18,249.127945
75.79317,2,249.128354
3.073997,2,249.128894
3.6009004,2,249.129443
3.5209448,2,249.129875
-1.7399287,2,249.130245
-26.168524,35,249.169008
82.45752,35,249.169539
184.34836,35,249.169929
63.759525,35,249.170282
-155.06392,35,249.170655
79.34921,2,249.171033
42.06447,2,249.17134
3.1872864,2,249.171686
3.7809825,2,249.172155
-7.019352,2,249.172516
-5.12534,11,249.230705
18.411747,11,249.231323
16.714748,11,249.231802
50.209625,11,249.232224
117.85166,11,249.232614
-1.1714818,5,249.308813
8.850126,5,249.309584
89.157074,5,249.310045
6.6057596,5,249.310424
-1.7739534,5,249.310861
58.7153,8,249.337515
8.63371,8,249.341663
40.827827,8,249.342151
129.89175,8,249.342536
11.465378,8,249.342828
23.410105,14,249.392366
8.585379,14,249.39394
27.765095,14,249.39451
-3.061699,14,249.394894
153.81633,14,249.395317
-5.1835036,8,249.449693
8.490859,8,249.450333
32.705437,8,249.450759
95.02319,8,249.451228
2.6855476,8,249.452041
0.49979523,6,268.295431
90.83618,6,268.296105
10.815345,6,268.29653
14.000468,6,268.296952
-8.929384,6,268.297278
15.053887,22,268.332983
52.174274,22,268.333581
121.11444,22,268.33397
69.94386,22,268.334283
-93.342674,22,268.334651
14.870634,10,268.335095
4.339325,10,268.335654
15.810467,10,268.336131
2.394803,10,268.33669
158.07953,10,268.337088
34.341644,21,268.362878
49.348057,21,268.363544
38.19487,21,268.364113
116.969345,21,268.364592
12.058172,21,268.365011
-3.252329,20,268.395579
36.737637,20,268.396191
76.030685,20,268.396693
-4.372934,20,268.397186
150.9516,20,268.397652
91.09315,6,268.448687
5.7313104,6,268.449268
4.593312,6,268.449849
5.8046627,6,268.450249
3.7872057,6,268.450735
30.634047,19,268.518473
33.168053,19,268.519392
44.12869,19,268.520212
57.56613,19,268.521059
103.690796,19,268.521966
57.50611,31,268.548074
135.83424,31,268.548652
69.64699,31,268.549086
-1.3807319,31,268.549436
33.239075,31,268.549803
-4.721999,9,268.571394
29.923193,9,268.572038
12.216708,9,268.572438
9.912043,9,268.572756
113.8559,9,268.573048
181.48276,11,268.613136
4.216984,11,268.613899
19.037918,11,268.614336
38.45118,11,268.614753
-3.599534,11,268.615109
0.24789703,10,268.67053
38.64737,10,268.672167
58.490845,10,268.672644
23.13984,10,268.673013
156.56638,10,268.673409
12.876863,8,268.703171
13.694281,8,268.704149
98.56853,8,268.704633
8.472118,8,268.704987
-2.2735987,8,268.705388
2.191193,13,268.705891
46.953884,13,268.706427
24.179726,13,268.706875
-5.3866196,13,268.707232
122.02797,13,268.70753
38.631546,21,268.848555
35.81406,21,268.84908
24.954895,21,268.849405
28.673046,21,268.849784
144.55524,21,268.850073
10.486653,35,268.850393
72.89515,35,268.850668
154.13739,35,268.850983
87.41427,35,268.851388
24.418758,35,268.851715
-1.3600901,14,268.969751
111.18319,14,268.970336
133.64166,14,268.970752
48.75687,14,268.971065
29.599627,14,268.9715
183.0898,21,268.971846
34.71917,21,268.972143
70.857704,21,268.972383
-10.550214,21,268.972636
35.545105,21,268.973011
75.20837,21,268.992174
104.00636,21,268.99271
97.536255,21,268.993044
162.9499,21,268.993281
106.12594,21,268.9935
16.692078,19,268.993714
-19.279793,19,268.993992
42.43711,19,268.994373
19.899696,19,268.994659
166.29309,19,268.994892
27.286469,3,269.025422
84.92624,3,269.025889
3.7774951,3,269.026223
-2.614407,3,269.02651
3.9977975,3,269.026908
33.761517,19,269.040884
59.667603,19,269.041288
95.913414,19,269.04156
26.693851,19,269.041796
133.12662,19,269.042089
3.8965952,4,269.059351
7.0153165,4,269.059845
92.709625,4,269.060258
18.155027,4,269.060653
6.019595,4,269.061057
127.0679,13,269.079877
26.392197,13,269.080407
32.255455,13,269.081015
33.645355,13,269.081503
16.49105,13,269.081956
-1.4086906,2,269.101292
4.0763354,2,269.101752
75.37633,2,269.102127
4.6251674,2,269.102374
5.4746094,2,269.102586
175.83858,16,269.131011
24.698586,16,269.13149
21.52167,16,269.131869
44.13123,16,269.13224
-179.73685,16,269.132651
5.169817,7,269.166941
14.409364,7,269.167447
12.904147,7,269.167801
54.530262,7,269.168213
151.37927,7,269.168515
12.23246,9,269.188727
51.075283,9,269.189221
9.513157,9,269.189622
-6.395101,9,269.19003
135.5269,9,269.190394
11.102994,11,269.190759
-12.004866,11,269.191132
74.78121,11,269.191522
-12.438886,11,269.191791
167.31975,11,269.192086
105.73738,4,269.209517
6.3037133,4,269.21004
2.1358562,4,269.210394
27.56305,4,269.210654
17.97649,4,269.210916
6.0583906,5,269.273334
14.965842,5,269.273801
100.45592,5,269.274118
-1.8816699,5,269.274433
17.91132,5,269.274698
124.39084,32,269.290519
150.53847,32,269.290976
206.14403,32,269.29135
68.56575,32,269.291614
131.5494,32,269.291879
126.96918,19,269.310833
43.992985,19,269.31132
27.852043,19,269.311786
-13.454475,19,269.312197
11.869478,19,269.312549
35.49999,10,269.341744
25.851564,10,269.342213
101.582,10,269.342546
17.704996,10,269.342825
-78.34273,10,269.343071
4.1951265,4,269.343306
90.68353,4,269.34364
3.2035153,4,269.344025
-4.017601,4,269.34455
-8.493215,4,269.344978
9.802171,10,269.361706
17.128244,10,269.362237
48.083454,10,269.362617
27.038351,10,269.363046
119.15509,10,269.363335
86.551834,6,269.477864
5.3432503,6,269.478633
11.291408,6,269.479104
-6.468755,6,269.479609
24.170137,6,269.480064
37.016396,19,269.560214
23.777872,19,269.560874
24.371933,19,269.561254
23.028416,19,269.561537
-39.491722,19,269.561884
-5.8739486,27,269.615452
70.61153,27,269.616202
54.958214,27,269.616762
89.49938,27,269.617376
-61.350334,27,269.61799
-18.551735,28,269.618408
76.1461,28,269.618818
103.985634,28,269.619558
50.163406,28,269.620508
41.440323,28,269.621443
23.929562,17,269.639014
211.25334,17,269.639509
103.88775,17,269.639957
24.53793,17,269.640364
71.21268,17,269.640719
14.007507,3,269.69645
3.6496859,3,269.697025
92.81271,3,269.697456
4.0642667,3,269.697886
3.891601,3,269.698265
17.16172,9,269.747046
26.076412,9,269.747581
27.912807,9,269.747934
12.093965,9,269.74828
163.63652,9,269.74879
-6.757514,9,269.78178
23.773304,9,269.782306
98.62163,9,269.782661
7.957103,9,269.782932
24.57787,9,269.783169
95.14315,15,269.783411
28.511225,15,269.783649
31.58379,15,269.783895
5.406796,15,269.784182
12.071287,15,269.784631
55.02074,26,269.820353
166.09274,26,269.820867
49.73575,26,269.821306
-19.91044,26,269.821723
-23.596039,26,269.822053
41.72876,25,269.838566
55.605312,25,269.839064
151.81339,25,269.8395
50.546864,25,269.839922
67.761856,25,269.840443
18.52127,9,269.938867
8.050614,9,269.939441
85.77334,9,269.939842
64.900154,9,269.940145
129.15117,9,269.940403
28.309301,14,270.061852
20.672195,14,270.062442
106.4269,14,270.062938
-2.0951908,14,270.063471
-11.344437,14,270.063842
162.14513,38,270.064168
8.937913,38,270.064577
129.73085,38,270.065001
11.600433,38,270.065321
-238.77364,38,270.065621
-17.577042,26,270.094518
88.081985,26,270.09538
106.927734,26,270.095821
-3.045298,26,270.096207
122.45872,26,270.096519
-0.31186426,10,270.138437
103.742516,10,270.138957
50.3757,10,270.1393
-8.53156,10,270.1397
10.711563,10,270.140199
-18.577312,17,270.160157
43.897385,17,270.160716
23.283901,17,270.161419
128.492,17,270.161831
-47.31353,17,270.162149
33.378567,25,270.162417
77.15962,25,270.162732
84.06378,25,270.16317
108.82922,25,270.163585
-176.04861,25,270.163926
24.304918,6,270.20918
7.9139276,6,270.209769
5.865522,6,270.210195
-0.8512075,6,270.210676
144.30836,6,270.211065
9.282025,5,270.244019
